<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.12.19	06:00:00	1.04054	1.04076	1.03829	1.03930	6105	0	4
2011.12.19	09:00:00	1.03932	1.03971	1.03547	1.03557	8282	0	4
2011.12.19	12:00:00	1.03558	1.03686	1.03344	1.03349	7315	0	4
2011.12.19	15:00:00	1.03351	1.03731	1.03341	1.03656	10098	0	4
2011.12.19	18:00:00	1.03657	1.03690	1.03519	1.03623	6399	0	4
2011.12.19	21:00:00	1.03622	1.03880	1.03618	1.03831	5554	0	4
2011.12.20	00:00:00	1.03829	1.03861	1.03657	1.03730	4738	0	4
2011.12.20	03:00:00	1.03730	1.03781	1.03698	1.03742	3526	0	4
2011.12.20	06:00:00	1.03744	1.03761	1.03648	1.03651	4828	0	4
2011.12.20	09:00:00	1.03652	1.03685	1.03188	1.03275	8145	0	4
2011.12.20	12:00:00	1.03276	1.03399	1.03027	1.03089	7206	0	4
2011.12.20	15:00:00	1.03091	1.03091	1.02630	1.02840	11156	0	4
2011.12.20	18:00:00	1.02840	1.03128	1.02816	1.03099	5878	0	4
2011.12.20	21:00:00	1.03101	1.03121	1.02911	1.02945	4363	0	4
2011.12.21	00:00:00	1.02938	1.02948	1.02602	1.02671	4979	0	4
2011.12.21	03:00:00	1.02671	1.02686	1.02600	1.02631	4762	0	6
2011.12.21	06:00:00	1.02632	1.02663	1.02345	1.02355	6378	0	4
2011.12.21	09:00:00	1.02357	1.02546	1.02080	1.02510	12455	0	10
2011.12.21	12:00:00	1.02503	1.03015	1.02302	1.02757	12866	0	10
2011.12.21	15:00:00	1.02756	1.03042	1.02578	1.02841	14507	0	10
2011.12.21	18:00:00	1.02846	1.02935	1.02569	1.02754	9978	0	10
2011.12.21	21:00:00	1.02753	1.02784	1.02539	1.02676	5713	0	24
2011.12.22	00:00:00	1.02674	1.02798	1.02674	1.02731	3984	0	20
2011.12.22	03:00:00	1.02732	1.02779	1.02650	1.02727	4338	0	20
2011.12.22	06:00:00	1.02728	1.02757	1.02570	1.02647	5848	0	10
2011.12.22	09:00:00	1.02645	1.02645	1.02280	1.02434	12324	0	10
2011.12.22	12:00:00	1.02435	1.02682	1.02352	1.02624	10554	0	9
2011.12.22	15:00:00	1.02624	1.02643	1.02097	1.02120	12955	0	10
2011.12.22	18:00:00	1.02120	1.02155	1.02021	1.02107	6354	0	35
2011.12.22	21:00:00	1.02105	1.02109	1.01987	1.02078	4381	0	35
2011.12.23	00:00:00	1.02084	1.02128	1.02060	1.02083	2227	0	35
2011.12.23	03:00:00	1.02084	1.02099	1.01997	1.02013	2868	0	35
2011.12.23	06:00:00	1.02012	1.02039	1.01900	1.01913	4149	0	35
2011.12.23	09:00:00	1.01911	1.02053	1.01822	1.01835	7979	0	30
2011.12.23	12:00:00	1.01836	1.02009	1.01799	1.01848	6634	0	11
2011.12.23	15:00:00	1.01849	1.02075	1.01811	1.02058	9342	0	13
2011.12.23	18:00:00	1.02057	1.02091	1.01817	1.02039	4731	0	21
2011.12.23	21:00:00	1.02038	1.02132	1.01906	1.01983	2499	0	35
2011.12.26	06:00:00	1.02227	1.02318	1.01859	1.01934	1272	0	29
2011.12.26	09:00:00	1.01912	1.02065	1.01761	1.01822	2099	0	29
2011.12.26	12:00:00	1.01822	1.01905	1.01760	1.01841	1951	0	33
2011.12.26	15:00:00	1.01853	1.02010	1.01779	1.01858	2352	0	35
2011.12.26	18:00:00	1.01869	1.02018	1.01811	1.01998	2531	0	30
2011.12.26	21:00:00	1.02001	1.02120	1.01819	1.01880	2433	0	29
2011.12.27	00:00:00	1.01884	1.02059	1.01759	1.02057	3676	0	24
2011.12.27	03:00:00	1.02056	1.02117	1.02014	1.02030	3611	0	23
2011.12.27	06:00:00	1.02031	1.02113	1.02014	1.02088	3446	0	15
2011.12.27	09:00:00	1.02090	1.02134	1.01994	1.02104	3229	0	15
2011.12.27	12:00:00	1.02120	1.02130	1.01851	1.01976	6623	0	11
2011.12.27	15:00:00	1.01976	1.02144	1.01889	1.02007	8877	0	10
2011.12.27	18:00:00	1.02009	1.02028	1.01777	1.01777	4707	0	10
2011.12.27	21:00:00	1.01776	1.01925	1.01772	1.01921	3223	0	29
2011.12.28	00:00:00	1.01888	1.01985	1.01864	1.01864	3648	0	20
2011.12.28	03:00:00	1.01850	1.02019	1.01841	1.02017	2477	0	20
2011.12.28	06:00:00	1.02014	1.02034	1.01910	1.01959	3582	0	10
2011.12.28	09:00:00	1.01957	1.01994	1.01619	1.01622	8932	0	10
2011.12.28	12:00:00	1.01623	1.01686	1.01254	1.01413	7239	0	10
2011.12.28	15:00:00	1.01412	1.02471	1.01376	1.02332	12877	0	10
2011.12.28	18:00:00	1.02330	1.02501	1.02250	1.02365	7769	0	10
2011.12.28	21:00:00	1.02367	1.02463	1.02336	1.02438	4898	0	20
2011.12.29	00:00:00	1.02438	1.02672	1.02408	1.02423	4196	0	20
2011.12.29	03:00:00	1.02421	1.02453	1.02260	1.02267	3784	0	20
2011.12.29	06:00:00	1.02266	1.02344	1.02235	1.02332	5410	0	10
2011.12.29	09:00:00	1.02334	1.02516	1.02232	1.02415	10441	0	10
2011.12.29	12:00:00	1.02414	1.02454	1.02175	1.02353	7952	0	10
2011.12.29	15:00:00	1.02352	1.02480	1.02030	1.02075	11664	0	10
2011.12.29	18:00:00	1.02073	1.02230	1.02017	1.02119	6678	0	10
2011.12.29	21:00:00	1.02119	1.02135	1.01952	1.02053	4397	0	20
2011.12.30	00:00:00	1.02051	1.02117	1.01960	1.02017	3514	0	35
2011.12.30	03:00:00	1.02019	1.02130	1.01972	1.02027	2825	0	29
2011.12.30	06:00:00	1.02027	1.02174	1.01944	1.02011	3972	0	13
2011.12.30	09:00:00	1.02015	1.02192	1.01989	1.01989	9760	0	10
2011.12.30	12:00:00	1.01989	1.02155	1.01900	1.02068	7232	0	12
2011.12.30	15:00:00	1.02069	1.02095	1.01605	1.01671	10872	0	10
2011.12.30	18:00:00	1.01672	1.01817	1.01560	1.01788	7386	0	10
2011.12.30	21:00:00	1.01788	1.02145	1.01652	1.02087	3706	0	24
2012.01.02	00:00:00	1.02010	1.02016	1.01723	1.01978	2005	0	35
2012.01.02	03:00:00	1.01979	1.02002	1.01824	1.01857	1910	0	39
2012.01.02	06:00:00	1.01915	1.02100	1.01792	1.01908	2782	0	26
2012.01.02	09:00:00	1.01876	1.02070	1.01765	1.01907	5080	0	25
2012.01.02	12:00:00	1.01917	1.02064	1.01883	1.01962	4669	0	19
2012.01.02	15:00:00	1.01967	1.02080	1.01912	1.02049	3966	0	16
2012.01.02	18:00:00	1.02033	1.02084	1.01811	1.01996	2877	0	31
2012.01.02	21:00:00	1.01982	1.02005	1.01775	1.01872	2527	0	35
2012.01.03	00:00:00	1.01873	1.01916	1.01543	1.01579	3626	0	20
2012.01.03	03:00:00	1.01578	1.01627	1.01460	1.01496	2264	0	20
2012.01.03	06:00:00	1.01507	1.01507	1.01265	1.01325	6063	0	10
2012.01.03	09:00:00	1.01339	1.01427	1.01110	1.01124	7136	0	10
2012.01.03	12:00:00	1.01125	1.01257	1.00791	1.01150	10037	0	10
2012.01.03	15:00:00	1.01143	1.01173	1.00756	1.00871	11816	0	10
2012.01.03	18:00:00	1.00872	1.01151	1.00817	1.01002	8730	0	10
2012.01.03	21:00:00	1.01001	1.01141	1.00992	1.01123	5138	0	20
2012.01.04	00:00:00	1.01117	1.01290	1.01084	1.01262	3943	0	20
2012.01.04	03:00:00	1.01262	1.01381	1.01219	1.01231	3367	0	20
2012.01.04	06:00:00	1.01234	1.01388	1.01193	1.01377	6230	0	10
2012.01.04	09:00:00	1.01376	1.01427	1.01180	1.01345	12054	0	10
2012.01.04	12:00:00	1.01337	1.01611	1.01253	1.01392	12182	0	10
2012.01.04	15:00:00	1.01391	1.01510	1.01080	1.01335	12890	0	10
2012.01.04	18:00:00	1.01336	1.01367	1.01163	1.01291	7758	0	10
2012.01.04	21:00:00	1.01292	1.01319	1.01172	1.01308	4838	0	20
2012.01.05	00:00:00	1.01308	1.01460	1.01282	1.01372	4263	0	20
2012.01.05	03:00:00	1.01374	1.01434	1.01341	1.01395	4093	0	20
2012.01.05	06:00:00	1.01394	1.01453	1.01198	1.01224	7011	0	10
2012.01.05	09:00:00	1.01223	1.01945	1.01196	1.01931	12352	0	10
2012.01.05	12:00:00	1.01932	1.01977	1.01353	1.01578	12233	0	10
2012.01.05	15:00:00	1.01580	1.02243	1.01570	1.01961	14518	0	10
2012.01.05	18:00:00	1.01963	1.01989	1.01677	1.01906	8425	0	10
2012.01.05	21:00:00	1.01904	1.02015	1.01836	1.01955	4950	0	20
2012.01.06	00:00:00	1.01952	1.02024	1.01861	1.01861	3655	0	20
2012.01.06	03:00:00	1.01863	1.02005	1.01815	1.02003	3655	0	20
2012.01.06	06:00:00	1.02005	1.02108	1.01864	1.01937	6280	0	10
2012.01.06	09:00:00	1.01939	1.01996	1.01686	1.01879	11351	0	10
2012.01.06	12:00:00	1.01878	1.02252	1.01728	1.02238	11691	0	10
2012.01.06	15:00:00	1.02235	1.02485	1.02028	1.02294	12990	0	10
2012.01.06	18:00:00	1.02293	1.02699	1.02292	1.02648	8502	0	10
2012.01.06	21:00:00	1.02649	1.02848	1.02601	1.02830	3161	0	20
2012.01.09	00:00:00	1.02940	1.03076	1.02840	1.03046	5614	0	20
2012.01.09	03:00:00	1.03046	1.03178	1.03007	1.03075	4823	0	20
2012.01.09	06:00:00	1.03086	1.03149	1.02899	1.02905	7193	0	10
2012.01.09	09:00:00	1.02906	1.02959	1.02717	1.02872	12399	0	10
2012.01.09	12:00:00	1.02872	1.02983	1.02524	1.02553	11783	0	10
2012.01.09	15:00:00	1.02554	1.02944	1.02466	1.02725	13522	0	10
2012.01.09	18:00:00	1.02722	1.02753	1.02376	1.02417	7754	0	10
2012.01.09	21:00:00	1.02418	1.02428	1.02249	1.02355	4221	0	20
2012.01.10	00:00:00	1.02359	1.02372	1.02121	1.02143	4076	0	35
2012.01.10	03:00:00	1.02146	1.02179	1.01940	1.01949	3904	0	20
2012.01.10	06:00:00	1.01954	1.02072	1.01830	1.02070	6151	0	10
2012.01.10	09:00:00	1.02072	1.02095	1.01816	1.01864	11593	0	10
2012.01.10	12:00:00	1.01865	1.01879	1.01551	1.01700	10602	0	10
2012.01.10	15:00:00	1.01697	1.01943	1.01570	1.01607	11539	0	10
2012.01.10	18:00:00	1.01607	1.01814	1.01542	1.01554	7280	0	10
2012.01.10	21:00:00	1.01554	1.01697	1.01507	1.01665	4693	0	20
2012.01.11	00:00:00	1.01664	1.01853	1.01586	1.01782	3961	0	20
2012.01.11	03:00:00	1.01783	1.01819	1.01713	1.01747	2980	0	20
2012.01.11	06:00:00	1.01746	1.01793	1.01535	1.01541	5365	0	10
2012.01.11	09:00:00	1.01538	1.01573	1.01382	1.01510	8759	0	35
2012.01.11	12:00:00	1.01508	1.01783	1.01477	1.01675	10551	0	10
2012.01.11	15:00:00	1.01676	1.02091	1.01650	1.01921	13164	0	10
2012.01.11	18:00:00	1.01920	1.02028	1.01825	1.01943	8567	0	10
2012.01.11	21:00:00	1.01942	1.01951	1.01772	1.01864	4278	0	20
2012.01.12	00:00:00	1.01871	1.01920	1.01782	1.01873	3839	0	20
2012.01.12	03:00:00	1.01873	1.01873	1.01754	1.01846	3349	0	20
2012.01.12	06:00:00	1.01847	1.01911	1.01774	1.01883	5384	0	10
2012.01.12	09:00:00	1.01880	1.01914	1.01522	1.01574	11857	0	10
2012.01.12	12:00:00	1.01573	1.01887	1.01385	1.01842	10969	0	10
2012.01.12	15:00:00	1.01840	1.02094	1.01550	1.01958	12510	0	10
2012.01.12	18:00:00	1.01958	1.01980	1.01785	1.01854	7065	0	10
2012.01.12	21:00:00	1.01853	1.01931	1.01775	1.01873	4387	0	20
2012.01.13	00:00:00	1.01873	1.01880	1.01790	1.01832	3189	0	20
2012.01.13	03:00:00	1.01827	1.01923	1.01808	1.01813	3173	0	20
2012.01.13	06:00:00	1.01821	1.01843	1.01670	1.01733	6543	0	10
2012.01.13	09:00:00	1.01735	1.01849	1.01626	1.01730	12157	0	10
2012.01.13	12:00:00	1.01728	1.02030	1.01672	1.02029	10751	0	10
2012.01.13	15:00:00	1.02028	1.02822	1.02017	1.02446	15895	0	10
2012.01.13	18:00:00	1.02448	1.02554	1.02336	1.02345	8069	0	10
2012.01.13	21:00:00	1.02346	1.02350	1.02172	1.02300	4038	0	20
2012.01.16	00:00:00	1.02405	1.02522	1.02361	1.02362	3771	0	20
2012.01.16	03:00:00	1.02364	1.02378	1.02240	1.02253	2905	0	20
2012.01.16	06:00:00	1.02253	1.02309	1.02080	1.02142	4975	0	10
2012.01.16	09:00:00	1.02137	1.02173	1.01907	1.02063	10822	0	10
2012.01.16	12:00:00	1.02062	1.02137	1.01896	1.01903	8975	0	10
2012.01.16	15:00:00	1.01902	1.02035	1.01673	1.01689	7341	0	10
2012.01.16	18:00:00	1.01688	1.01842	1.01646	1.01776	4220	0	10
2012.01.16	21:00:00	1.01775	1.01849	1.01727	1.01846	2533	0	20
2012.01.17	00:00:00	1.01847	1.01872	1.01524	1.01525	3282	0	20
2012.01.17	03:00:00	1.01523	1.01575	1.01399	1.01471	4109	0	20
2012.01.17	06:00:00	1.01469	1.01491	1.01197	1.01264	6444	0	10
2012.01.17	09:00:00	1.01264	1.01361	1.01121	1.01346	11427	0	10
2012.01.17	12:00:00	1.01347	1.01444	1.01143	1.01374	10845	0	10
2012.01.17	15:00:00	1.01375	1.01558	1.01216	1.01306	12989	0	10
2012.01.17	18:00:00	1.01307	1.01661	1.01252	1.01566	7188	0	10
2012.01.17	21:00:00	1.01563	1.01664	1.01475	1.01523	4326	0	20
2012.01.18	00:00:00	1.01532	1.01586	1.01449	1.01516	3038	0	20
2012.01.18	03:00:00	1.01515	1.01528	1.01354	1.01392	3414	0	20
2012.01.18	06:00:00	1.01393	1.01551	1.01346	1.01443	6142	0	10
2012.01.18	09:00:00	1.01442	1.01695	1.01180	1.01235	13732	0	10
2012.01.18	12:00:00	1.01236	1.01575	1.01181	1.01574	11767	0	10
2012.01.18	15:00:00	1.01574	1.01755	1.01205	1.01381	14318	0	10
2012.01.18	18:00:00	1.01382	1.01433	1.01200	1.01233	7996	0	10
2012.01.18	21:00:00	1.01232	1.01246	1.01093	1.01205	5362	0	35
2012.01.19	00:00:00	1.01203	1.01267	1.01073	1.01116	4416	0	20
2012.01.19	03:00:00	1.01115	1.01122	1.00943	1.01022	4336	0	35
2012.01.19	06:00:00	1.01022	1.01121	1.01002	1.01090	5394	0	35
2012.01.19	09:00:00	1.01089	1.01126	1.00875	1.00897	11255	0	10
2012.01.19	12:00:00	1.00899	1.00951	1.00694	1.00761	11593	0	10
2012.01.19	15:00:00	1.00759	1.01010	1.00694	1.00938	12699	0	10
2012.01.19	18:00:00	1.00937	1.01219	1.00915	1.01150	6812	0	35
2012.01.19	21:00:00	1.01149	1.01181	1.01050	1.01115	4480	0	35
2012.01.20	00:00:00	1.01118	1.01242	1.01093	1.01236	3049	0	35
2012.01.20	03:00:00	1.01235	1.01395	1.01215	1.01339	2994	0	35
2012.01.20	06:00:00	1.01337	1.01375	1.01193	1.01287	4926	0	35
2012.01.20	09:00:00	1.01286	1.01548	1.01241	1.01344	11512	0	10
2012.01.20	12:00:00	1.01344	1.01595	1.01241	1.01434	10962	0	10
2012.01.20	15:00:00	1.01436	1.01513	1.01300	1.01411	11672	0	10
2012.01.20	18:00:00	1.01410	1.01447	1.01301	1.01376	5419	0	10
2012.01.20	21:00:00	1.01373	1.01378	1.01151	1.01301	2830	0	35
2012.01.23	00:00:00	1.01513	1.01566	1.01409	1.01454	3157	0	20
2012.01.23	03:00:00	1.01455	1.01464	1.01310	1.01315	2417	0	20
2012.01.23	06:00:00	1.01318	1.01384	1.01219	1.01267	4844	0	10
2012.01.23	09:00:00	1.01266	1.01313	1.01028	1.01069	10337	0	10
2012.01.23	12:00:00	1.01068	1.01076	1.00793	1.00815	11486	0	10
2012.01.23	15:00:00	1.00816	1.00863	1.00517	1.00809	12817	0	4
2012.01.23	18:00:00	1.00807	1.00955	1.00771	1.00784	7262	0	3
2012.01.23	21:00:00	1.00786	1.00885	1.00662	1.00823	5025	0	20
2012.01.24	00:00:00	1.00824	1.00841	1.00711	1.00813	3352	0	20
2012.01.24	03:00:00	1.00814	1.00966	1.00814	1.00909	3020	0	20
2012.01.24	06:00:00	1.00916	1.00916	1.00744	1.00812	4600	0	10
2012.01.24	09:00:00	1.00813	1.01133	1.00757	1.01130	9507	0	10
2012.01.24	12:00:00	1.01129	1.01394	1.01072	1.01295	9471	0	10
2012.01.24	15:00:00	1.01294	1.01373	1.00956	1.00975	10081	0	10
2012.01.24	18:00:00	1.00975	1.01020	1.00852	1.00981	6037	0	3
2012.01.24	21:00:00	1.00980	1.01010	1.00871	1.00942	3204	0	20
2012.01.25	00:00:00	1.00943	1.01089	1.00898	1.01073	3079	0	20
2012.01.25	03:00:00	1.01073	1.01121	1.00989	1.01110	2583	0	20
2012.01.25	06:00:00	1.01109	1.01136	1.00988	1.01051	4708	0	10
2012.01.25	09:00:00	1.01053	1.01377	1.01046	1.01374	9464	0	10
2012.01.25	12:00:00	1.01371	1.01457	1.01220	1.01259	9064	0	35
2012.01.25	15:00:00	1.01260	1.01383	1.01108	1.01188	10232	0	10
2012.01.25	18:00:00	1.01186	1.01209	1.00448	1.00500	11783	0	10
2012.01.25	21:00:00	1.00503	1.00605	1.00271	1.00458	6054	0	20
2012.01.26	00:00:00	1.00456	1.00467	1.00322	1.00373	3003	0	20
2012.01.26	03:00:00	1.00374	1.00385	1.00280	1.00280	1999	0	35
2012.01.26	06:00:00	1.00280	1.00283	1.00114	1.00134	4222	0	35
2012.01.26	09:00:00	1.00138	1.00188	0.99920	1.00037	8959	0	10
2012.01.26	12:00:00	1.00036	1.00175	0.99984	1.00088	9447	0	10
2012.01.26	15:00:00	1.00079	1.00142	0.99807	0.99854	13626	0	10
2012.01.26	18:00:00	0.99852	1.00181	0.99841	1.00122	8890	0	10
2012.01.26	21:00:00	1.00124	1.00205	1.00103	1.00167	4634	0	8
2012.01.27	00:00:00	1.00167	1.00338	1.00141	1.00289	4198	0	20
2012.01.27	03:00:00	1.00288	1.00387	1.00149	1.00351	4783	0	20
2012.01.27	06:00:00	1.00351	1.00396	1.00243	1.00380	5018	0	10
2012.01.27	09:00:00	1.00376	1.00380	0.99982	0.99990	10571	0	10
2012.01.27	12:00:00	0.99994	1.00365	0.99863	1.00326	9616	0	10
2012.01.27	15:00:00	1.00329	1.00340	0.99971	1.00120	13003	0	10
2012.01.27	18:00:00	1.00121	1.00211	1.00048	1.00116	9879	0	10
2012.01.27	21:00:00	1.00115	1.00192	1.00037	1.00159	3898	0	20
2012.01.30	00:00:00	1.00141	1.00364	1.00094	1.00275	3567	0	20
2012.01.30	03:00:00	1.00273	1.00370	1.00191	1.00323	3030	0	20
2012.01.30	06:00:00	1.00333	1.00628	1.00290	1.00526	6283	0	10
2012.01.30	09:00:00	1.00526	1.00689	1.00424	1.00475	10210	0	10
2012.01.30	12:00:00	1.00477	1.00652	1.00371	1.00631	10943	0	10
2012.01.30	15:00:00	1.00628	1.00687	1.00314	1.00314	12443	0	10
2012.01.30	18:00:00	1.00309	1.00466	1.00202	1.00277	7906	0	10
2012.01.30	21:00:00	1.00272	1.00339	1.00112	1.00189	4926	0	20
2012.01.31	00:00:00	1.00188	1.00282	1.00057	1.00121	3515	0	20
2012.01.31	03:00:00	1.00122	1.00125	0.99978	1.00078	2802	0	35
2012.01.31	06:00:00	1.00078	1.00144	0.99970	1.00042	4736	0	35
2012.01.31	09:00:00	1.00041	1.00042	0.99788	0.99810	11579	0	10
2012.01.31	12:00:00	0.99815	0.99899	0.99647	0.99872	11683	0	10
2012.01.31	15:00:00	0.99874	1.00515	0.99729	1.00494	14546	0	10
2012.01.31	18:00:00	1.00493	1.00521	1.00193	1.00245	9040	0	10
2012.01.31	21:00:00	1.00241	1.00294	1.00183	1.00200	4309	0	3
2012.02.01	00:00:00	1.00200	1.00356	1.00167	1.00217	4290	0	20
2012.02.01	03:00:00	1.00218	1.00309	1.00156	1.00299	3897	0	20
2012.02.01	06:00:00	1.00300	1.00469	1.00293	1.00356	5517	0	10
2012.02.01	09:00:00	1.00357	1.00367	0.99908	0.99966	12626	0	10
2012.02.01	12:00:00	0.99965	1.00057	0.99731	0.99761	12449	0	10
2012.02.01	15:00:00	0.99761	0.99847	0.99626	0.99710	12733	0	10
2012.02.01	18:00:00	0.99709	0.99905	0.99636	0.99838	7566	0	10
2012.02.01	21:00:00	0.99837	0.99924	0.99722	0.99742	4709	0	20
2012.02.02	00:00:00	0.99744	0.99814	0.99670	0.99693	3602	0	20
2012.02.02	03:00:00	0.99695	0.99806	0.99684	0.99764	3015	0	23
2012.02.02	06:00:00	0.99763	0.99833	0.99688	0.99702	5117	0	3
2012.02.02	09:00:00	0.99701	1.00021	0.99687	0.99934	12295	0	10
2012.02.02	12:00:00	0.99935	1.00088	0.99823	0.99929	12416	0	10
2012.02.02	15:00:00	0.99930	0.99976	0.99707	0.99842	13362	0	10
2012.02.02	18:00:00	0.99843	1.00040	0.99816	0.99910	7794	0	10
2012.02.02	21:00:00	0.99908	0.99954	0.99875	0.99915	4309	0	20
2012.02.03	00:00:00	0.99914	1.00033	0.99903	0.99970	3444	0	23
2012.02.03	03:00:00	0.99967	0.99991	0.99895	0.99960	2895	0	20
2012.02.03	06:00:00	0.99962	0.99969	0.99870	0.99909	5370	0	10
2012.02.03	09:00:00	0.99908	0.99980	0.99800	0.99905	11555	0	10
2012.02.03	12:00:00	0.99906	1.00313	0.99818	0.99847	11194	0	3
2012.02.03	15:00:00	0.99847	0.99864	0.99398	0.99439	13936	0	10
2012.02.03	18:00:00	0.99440	0.99447	0.99262	0.99313	8919	0	10
2012.02.03	21:00:00	0.99314	0.99406	0.99271	0.99329	3052	0	20
2012.02.06	00:00:00	0.99348	0.99505	0.99276	0.99494	4474	0	20
2012.02.06	03:00:00	0.99495	0.99542	0.99405	0.99528	3556	0	20
2012.02.06	06:00:00	0.99522	0.99651	0.99498	0.99540	5994	0	10
2012.02.06	09:00:00	0.99545	0.99797	0.99502	0.99766	11498	0	10
2012.02.06	12:00:00	0.99767	0.99899	0.99583	0.99895	11019	0	10
2012.02.06	15:00:00	0.99897	0.99927	0.99463	0.99535	12959	0	10
2012.02.06	18:00:00	0.99534	0.99694	0.99496	0.99612	8051	0	6
2012.02.06	21:00:00	0.99611	0.99630	0.99528	0.99596	4329	0	20
2012.02.07	00:00:00	0.99598	0.99658	0.99553	0.99620	3709	0	20
2012.02.07	03:00:00	0.99620	0.99718	0.99511	0.99661	5271	0	20
2012.02.07	06:00:00	0.99661	0.99735	0.99520	0.99581	7401	0	10
2012.02.07	09:00:00	0.99575	0.99681	0.99510	0.99656	11162	0	10
2012.02.07	12:00:00	0.99650	0.99934	0.99574	0.99656	10982	0	10
2012.02.07	15:00:00	0.99662	0.99797	0.99394	0.99466	15048	0	10
2012.02.07	18:00:00	0.99467	0.99608	0.99439	0.99544	8577	0	10
2012.02.07	21:00:00	0.99545	0.99552	0.99415	0.99457	5567	0	20
2012.02.08	00:00:00	0.99458	0.99584	0.99421	0.99551	3886	0	20
2012.02.08	03:00:00	0.99548	0.99580	0.99511	0.99569	2895	0	20
2012.02.08	06:00:00	0.99571	0.99578	0.99390	0.99423	5464	0	10
2012.02.08	09:00:00	0.99422	0.99558	0.99340	0.99546	9359	0	10
2012.02.08	12:00:00	0.99543	0.99570	0.99339	0.99446	9134	0	10
2012.02.08	15:00:00	0.99445	0.99885	0.99334	0.99690	12577	0	10
2012.02.08	18:00:00	0.99692	0.99719	0.99518	0.99586	7919	0	10
2012.02.08	21:00:00	0.99583	0.99632	0.99538	0.99621	4319	0	20
2012.02.09	00:00:00	0.99620	0.99785	0.99583	0.99755	4794	0	20
2012.02.09	03:00:00	0.99756	0.99757	0.99533	0.99551	4146	0	20
2012.02.09	06:00:00	0.99551	0.99578	0.99439	0.99543	6434	0	10
2012.02.09	09:00:00	0.99544	0.99606	0.99412	0.99517	10425	0	10
2012.02.09	12:00:00	0.99515	0.99739	0.99392	0.99447	11754	0	10
2012.02.09	15:00:00	0.99446	0.99607	0.99249	0.99400	13150	0	10
2012.02.09	18:00:00	0.99395	0.99487	0.99369	0.99442	6455	0	31
2012.02.09	21:00:00	0.99442	0.99540	0.99427	0.99508	3909	0	20
2012.02.10	00:00:00	0.99509	0.99624	0.99485	0.99621	4209	0	20
2012.02.10	03:00:00	0.99620	0.99698	0.99542	0.99695	3495	0	20
2012.02.10	06:00:00	0.99698	0.99776	0.99663	0.99749	5108	0	35
2012.02.10	09:00:00	0.99747	0.99935	0.99677	0.99838	8549	0	30
2012.02.10	12:00:00	0.99841	1.00378	0.99837	1.00296	12285	0	10
2012.02.10	15:00:00	1.00295	1.00311	1.00050	1.00159	12970	0	10
2012.02.10	18:00:00	1.00158	1.00247	1.00056	1.00208	6775	0	10
2012.02.10	21:00:00	1.00205	1.00303	1.00089	1.00130	3430	0	20
2012.02.13	00:00:00	1.00011	1.00088	0.99952	0.99996	4960	0	20
2012.02.13	03:00:00	0.99996	1.00034	0.99895	0.99908	3620	0	20
2012.02.13	06:00:00	0.99914	0.99982	0.99813	0.99940	6034	0	10
2012.02.13	09:00:00	0.99938	0.99948	0.99705	0.99787	10698	0	10
2012.02.13	12:00:00	0.99786	0.99925	0.99733	0.99878	9449	0	10
2012.02.13	15:00:00	0.99878	1.00095	0.99793	0.99951	12395	0	10
2012.02.13	18:00:00	0.99952	0.99977	0.99830	0.99872	6593	0	10
2012.02.13	21:00:00	0.99874	1.00062	0.99852	1.00050	4604	0	20
2012.02.14	00:00:00	1.00051	1.00143	0.99956	1.00135	4096	0	32
2012.02.14	03:00:00	1.00134	1.00222	1.00070	1.00167	3916	0	35
2012.02.14	06:00:00	1.00166	1.00253	1.00050	1.00104	4966	0	35
2012.02.14	09:00:00	1.00103	1.00163	0.99774	0.99843	9079	0	10
2012.02.14	12:00:00	0.99842	1.00100	0.99790	0.99980	8539	0	10
2012.02.14	15:00:00	0.99980	1.00116	0.99867	0.99888	10840	0	10
2012.02.14	18:00:00	0.99889	1.00200	0.99855	1.00143	7136	0	10
2012.02.14	21:00:00	1.00141	1.00179	0.99839	0.99877	5136	0	20
2012.02.15	00:00:00	0.99877	1.00023	0.99843	1.00007	3936	0	20
2012.02.15	03:00:00	1.00009	1.00017	0.99567	0.99599	5498	0	20
2012.02.15	06:00:00	0.99597	0.99602	0.99425	0.99546	6656	0	10
2012.02.15	09:00:00	0.99546	0.99588	0.99393	0.99478	10521	0	10
2012.02.15	12:00:00	0.99477	0.99722	0.99375	0.99592	10830	0	10
2012.02.15	15:00:00	0.99593	0.99782	0.99515	0.99638	12052	0	10
2012.02.15	18:00:00	0.99636	0.99967	0.99628	0.99913	9047	0	28
2012.02.15	21:00:00	0.99914	1.00029	0.99829	1.00015	5178	0	20
2012.02.16	00:00:00	1.00014	1.00150	0.99961	1.00112	4439	0	35
2012.02.16	03:00:00	1.00112	1.00272	1.00112	1.00208	4413	0	20
2012.02.16	06:00:00	1.00207	1.00290	1.00120	1.00140	6979	0	10
2012.02.16	09:00:00	1.00142	1.00504	1.00140	1.00385	11494	0	10
2012.02.16	12:00:00	1.00385	1.00401	1.00189	1.00235	9875	0	10
2012.02.16	15:00:00	1.00236	1.00237	0.99584	0.99618	13588	0	10
2012.02.16	18:00:00	0.99617	0.99691	0.99519	0.99581	8926	0	10
2012.02.16	21:00:00	0.99580	0.99707	0.99561	0.99659	5413	0	20
