Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2022-05-02,330.350006,341.170013,324.459991,329.070007,326.762268,45587800,DIA
2022-05-09,324.980011,327.609985,312.529999,322.230011,319.970215,35935900,DIA
2022-05-16,321.709991,327.369995,306.279999,312.420013,310.229034,19159100,DIA
2022-05-23,315.320007,332.130005,313.619995,332.070007,330.527496,20401200,DIA
2022-05-30,330.170013,332.950012,325.359985,329.350006,327.82016,15945100,DIA
2022-06-06,331.589996,332.73999,314.320007,314.369995,312.909729,13490700,DIA
2022-06-13,307.5,310.679993,296.390015,298.720001,297.332428,26783600,DIA
2022-06-20,303.079987,315.119995,301.329987,315.019989,314.281891,16505100,DIA
2022-06-27,315.399994,318.75,304.25,310.850006,310.121674,14818000,DIA
2022-07-04,306.600006,315.140015,303.579987,313.459991,312.725525,10622800,DIA
2022-07-11,311.660004,313.73999,301.470001,312.660004,311.927429,14841000,DIA
2022-07-18,315.76001,322.200012,309.730011,319.059998,318.445435,14016700,DIA
2022-07-25,320.070007,329.269989,317.100006,328.660004,328.026978,15352800,DIA
2022-08-01,326.910004,329.720001,323.899994,327.970001,327.338287,15802500,DIA
2022-08-08,329.809998,337.920013,327.190002,337.829987,337.179291,12125800,DIA
2022-08-15,336.109985,343.089996,336.059998,337.040009,336.390839,12654400,DIA
2022-08-22,333.109985,333.519989,330.160004,330.76001,330.76001,2684500,DIA
